10.4,9.9365029836
10.5,9.9669773711
10.6,9.9081226437
10.7,9.8680809346
10.8,9.8307960772
10.9,9.7754171673
11,9.7370005872
11.1,9.6558120485
11.2,9.5735660381
11.3,9.5258578794
11.4,9.5064268166
11.5,9.4057749448
11.6,9.3997476113
11.7,9.3174133081
11.8,9.3077493664
11.9,9.2536348566
12,9.2039898765
12.1,9.1388064911
12.2,9.0991974521
12.3,9.0546351955
12.4,8.98340858
12.5,8.9387170889
12.6,8.9071195021
12.7,8.8632685299
12.8,8.7917564294
12.9,8.7621338517
13,8.7113115876
13.1,8.6686004697
13.2,8.630730604
13.3,8.6090206254
13.4,8.6083081075
13.5,8.5638953186
13.6,8.5320384032
13.7,8.5262807116
13.8,8.4522069572
13.9,8.4489069962
14,8.428031575
14.1,8.414162058
14.2,8.3645887596
14.3,8.3484720752
14.4,8.3067987894
14.5,8.2776840298
14.6,8.2573091317
14.7,8.2349412046
14.8,8.224931283
14.9,8.2283371256
15,8.1799581703
15.1,8.2481149106
15.2,8.177308227
15.3,8.1673927208
15.4,8.133872342
15.5,8.0628514964
15.6,8.0853015846
15.7,8.101780635
15.8,8.0989377674
15.9,8.0664217439
16,8.0532426552
16.1,8.0379805334
16.2,8.0447414033
16.3,8.0234149241
16.4,8.0248127662
16.5,7.9676084525
16.6,7.9254972729
16.7,7.9413291031
16.8,7.8266004199
16.9,7.7935923335
17,7.8227546535
17.1,7.7813250936
17.2,7.740768937
17.3,7.7182393671
17.4,7.7490456135
17.5,7.7704547659
17.6,7.7829823931
17.7,7.7865454893
17.8,7.7963361149
17.9,7.810123602
18,7.7522044673
18.1,7.7533331592
18.2,7.7129458158
18.3,7.6964800968
18.4,7.7353871405
18.5,7.7316068666
18.6,7.7520961803
18.7,7.6493226052
18.8,7.5450451874
18.9,7.504493077
19,7.4824968515
19.1,7.4860918864
19.2,7.4177124198
19.3,7.4590811652
19.4,7.3519813671
19.5,7.1617430965
19.6,7.1622319351
19.7,7.1589513879
19.8,7.2284808672
19.9,7.1523847256
20,7.1976590394
20.1,7.1665979745
20.2,7.1073399302
20.3,7.1037457402
20.4,7.0439955654
20.5,7.0205319702
20.6,7.1299500835
20.7,7.145992161
20.8,7.0359768849
20.9,6.9508905141
21,6.5394521295
21.1,6.5778249612
21.2,5.9789554648
21.3,5.996938418
21.4,6.1171680255
21.5,5.4441607047
21.6,2.8504026264
21.7,2.7519158412
21.8,2.7485820561
21.9,2.826165413
22,2.7717997389
22.1,2.7380287497
22.2,2.5886140539
22.3,2.6242876321
22.4,2.5253155955
22.5,2.5365129615
22.6,2.3337976381
22.7,2.0805149169
22.8,1.8317192124
22.9,1.2087249352
23,-Inf
